member_id,first_name,last_name,address,local_number,salary,employer,start_date,actively_working,length_worked_yrs
1312,Uma,Hall,780 Cedar St,103,53266.0,DEF Ltd,2019-11-24,False,4.553045859000685
1313,Kate,Evans,450 Spruce St,104,53624.0,DEF Ltd,2017-03-31,True,7.2032854209445585
1314,Alice,White,537 Maple St,101,63328.0,XYZ Inc,2020-10-22,True,3.6413415468856947
1315,Leo,Adams,456 Pine St,101,50836.0,DEF Ltd,2017-12-01,False,6.532511978097194
1316,Eve,Adams,208 Maple St,103,47065.0,XYZ Inc,2017-03-25,True,7.219712525667351
1317,Kate,Black,406 Willow St,104,63052.0,ABC Corp,2020-08-17,True,3.8220396988364134
1318,Quinn,Edwards,939 Poplar St,104,54326.0,XYZ Inc,2018-09-12,False,5.752224503764545
1319,Nick,Lee,997 Birch St,105,45887.0,XYZ Inc,2018-05-13,True,6.0862422997946615
1320,first_name,Black,450 Fir St,101,55137.0,ABC Corp,2020-03-06,False,4.271047227926078
1321,Frank,Edwards,178 Fir St,103,61912.0,DEF Ltd,2018-10-13,True,5.66735112936345
1322,Victor,Green,600 Ash St,102,58796.0,XYZ Inc,2017-12-06,True,6.5188227241615335
1323,Olivia,Moore,201 Cedar St,101,55572.0,DEF Ltd,2017-09-28,False,6.707734428473648
1324,Jack,Hall,105 Elm St,102,56532.0,DEF Ltd,2018-01-06,True,6.433949349760438
1325,Frank,White,525 Birch St,104,52960.0,XYZ Inc,2017-06-22,False,6.976043805612594
1327,Alice,Scott,973 Spruce St,101,53686.0,XYZ Inc,2020-02-18,False,4.317590691307323
1328,Sam,Allen,566 Oak St,101,50381.0,DEF Ltd,2018-09-11,False,5.754962354551677
1329,John,Moore,939 Birch St,104,56879.0,ABC Corp,2018-11-13,True,5.582477754962355
1330,first_name,Green,186 Willow St,102,56975.0,XYZ Inc,2017-05-29,False,7.041752224503765
1331,Victor,Allen,279 Cedar St,103,47063.0,DEF Ltd,2020-01-25,False,4.383299110198494
1332,Eve,Evans,594 Birch St,104,55457.0,DEF Ltd,2020-08-18,False,3.8193018480492813
1333,Sam,Walker,912 Spruce St,102,55709.0,XYZ Inc,2019-03-31,True,5.204654346338125
1334,Quinn,Gray,774 Oak St,104,61481.0,XYZ Inc,2020-07-09,True,3.9288158795345653
1335,Kate,Baker,228 Birch St,103,58731.0,ABC Corp,2020-04-02,False,4.1971252566735116
1337,Hank,Green,700 Willow St,102,59327.0,ABC Corp,2019-05-23,False,5.059548254620124
1338,Victor,Green,479 Elm St,104,63094.0,DEF Ltd,2017-05-26,False,7.049965776865161
1339,Ivy,Green,829 Fir St,103,51028.0,ABC Corp,2020-01-01,True,4.4490075290896645
1340,John,Edwards,781 Birch St,105,47980.0,XYZ Inc,2020-07-14,False,3.915126625598905
1341,Rachel,Lee,568 Poplar St,102,54382.0,XYZ Inc,2020-07-19,True,3.9014373716632442
1342,Olivia,Doe,304 Willow St,102,61042.0,ABC Corp,2018-11-10,False,5.590691307323751
1343,Paul,Young,625 Oak St,103,50710.0,DEF Ltd,2017-09-21,False,6.7268993839835725
1344,Nick,Walker,898 Poplar St,101,54652.0,DEF Ltd,2020-03-23,False,4.224503764544832
1345,Jane,Brown,974 Spruce St,102,60178.0,XYZ Inc,2019-12-11,True,4.506502395619439
1346,Leo,Edwards,837 Spruce St,103,53440.0,DEF Ltd,2020-03-14,True,4.249144421629021
1347,Hank,Edwards,188 Ash St,103,52876.0,ABC Corp,2017-01-05,True,7.436002737850787
1348,Sam,White,706 Cedar St,103,47684.0,ABC Corp,2018-02-10,False,6.338124572210814
1349,Tina,Mitchell,130 Maple St,104,63633.0,DEF Ltd,2019-10-13,False,4.6680355920602326
1351,Bob,Green,606 Fir St,103,60225.0,DEF Ltd,2017-11-16,True,6.573579739904175
1352,Wendy,Brown,519 Birch St,104,45730.0,XYZ Inc,2020-06-10,True,4.008213552361396
1353,Grace,Adams,596 Cedar St,103,54546.0,DEF Ltd,2017-01-28,True,7.3730321697467485
1354,first_name,Mitchell,979 Oak St,102,47353.0,XYZ Inc,2018-05-30,False,6.039698836413415
1355,Sam,Davis,291 Elm St,105,58128.0,DEF Ltd,2019-04-07,True,5.1854893908282
1356,Victor,Johnson,944 Fir St,102,56718.0,ABC Corp,2018-05-10,True,6.094455852156058
1357,Jane,Brown,254 Poplar St,101,50350.0,XYZ Inc,2017-03-01,False,7.285420944558521
1359,Nick,Green,975 Maple St,101,60459.0,DEF Ltd,2019-03-28,False,5.212867898699521
1360,Jane,Johnson,736 Birch St,102,64192.0,ABC Corp,2019-05-08,False,5.100616016427105
1361,John,Young,266 Fir St,103,49148.0,XYZ Inc,2020-08-26,True,3.7973990417522243
1362,Alice,Gray,376 Ash St,105,62710.0,XYZ Inc,2019-05-23,False,5.059548254620124
1363,first_name,Hall,308 Pine St,101,51129.0,XYZ Inc,2017-03-08,True,7.266255989048597
1364,Rachel,Evans,696 Oak St,104,61313.0,ABC Corp,2020-11-07,True,3.597535934291581
1365,John,Green,166 Spruce St,105,54769.0,XYZ Inc,2017-10-28,False,6.625598904859685
1366,Leo,Mitchell,864 Elm St,103,53205.0,XYZ Inc,2018-07-28,False,5.878165639972622
1367,Rachel,Davis,143 Ash St,103,63101.0,ABC Corp,2017-09-26,False,6.713210130047912
1368,first_name,Adams,642 Fir St,101,47651.0,ABC Corp,2017-04-22,False,7.143052703627652
1369,Paul,Evans,340 Cedar St,105,46818.0,ABC Corp,2018-06-05,False,6.023271731690623
1370,Rachel,Wright,477 Pine St,103,47549.0,ABC Corp,2017-06-02,False,7.030800821355236
1371,Hank,Davis,793 Birch St,101,58460.0,XYZ Inc,2017-09-24,False,6.718685831622176
1372,Rachel,Clark,501 Ash St,105,54754.0,ABC Corp,2018-11-11,True,5.587953456536619
1373,David,Doe,108 Fir St,103,49195.0,XYZ Inc,2020-12-06,False,3.5181382614647503
1374,Mia,King,800 Ash St,101,47382.0,XYZ Inc,2019-03-22,True,5.229295003422314
1375,David,Doe,359 Poplar St,102,47555.0,DEF Ltd,2020-11-24,False,3.5509924709103355
1376,Victor,Doe,568 Spruce St,104,63181.0,DEF Ltd,2017-01-29,True,7.370294318959616
1377,Jane,Lee,986 Spruce St,101,48894.0,DEF Ltd,2018-07-19,False,5.90280629705681
1378,Quinn,Wright,169 Fir St,102,47252.0,DEF Ltd,2020-09-18,False,3.7344284736481863
1379,Hank,Wright,524 Ash St,105,49510.0,ABC Corp,2019-02-11,False,5.336071184120465
1380,Quinn,Baker,114 Oak St,105,62026.0,ABC Corp,2017-11-18,False,6.568104038329911
1381,Nick,Edwards,834 Ash St,101,58655.0,XYZ Inc,2017-03-21,True,7.230663928815879
1382,Alice,Brown,241 Cedar St,105,57750.0,XYZ Inc,2019-04-09,False,5.1800136892539355
1383,David,Doe,704 Pine St,105,58241.0,XYZ Inc,2020-11-07,False,3.597535934291581
1384,Hank,Mitchell,106 Spruce St,102,49432.0,ABC Corp,2018-05-21,True,6.064339493497604
1385,Olivia,Smith,904 Poplar St,102,57156.0,XYZ Inc,2020-11-22,False,3.5564681724845997
1386,Paul,Baker,844 Spruce St,105,54253.0,DEF Ltd,2020-09-27,False,3.7097878165639973
1387,Sam,Clark,944 Cedar St,102,51508.0,ABC Corp,2020-03-14,False,4.249144421629021
1388,Mia,Lee,638 Spruce St,102,50606.0,XYZ Inc,2017-10-23,True,6.639288158795345
1389,Jack,Doe,256 Spruce St,101,58574.0,ABC Corp,2017-04-22,True,7.143052703627652
1390,Bob,Allen,168 Poplar St,102,63483.0,XYZ Inc,2018-08-20,False,5.815195071868583
1391,Rachel,White,277 Pine St,104,50452.0,DEF Ltd,2017-04-30,True,7.121149897330596
1392,Sam,Davis,728 Maple St,104,47096.0,XYZ Inc,2020-11-02,False,3.6112251882272415
1393,John,Mitchell,197 Oak St,101,52836.0,XYZ Inc,2018-12-06,True,5.519507186858316
1394,Wendy,Hall,925 Pine St,104,62333.0,ABC Corp,2017-11-17,True,6.570841889117043
1395,first_name,Evans,451 Elm St,102,45925.0,XYZ Inc,2020-06-06,True,4.0191649555099245
1396,David,Scott,718 Pine St,102,58841.0,XYZ Inc,2018-03-19,True,6.236824093086927
1397,Paul,Scott,834 Cedar St,104,60092.0,DEF Ltd,2017-08-30,True,6.787132101300479
1398,first_name,Brown,391 Elm St,105,60648.0,DEF Ltd,2020-04-28,True,4.125941136208077
1399,David,Brown,493 Maple St,104,54284.0,DEF Ltd,2017-03-20,False,7.233401779603011
1400,David,Young,336 Birch St,103,55758.0,ABC Corp,2020-06-06,True,4.0191649555099245
1401,Quinn,Johnson,548 Fir St,105,60079.0,ABC Corp,2020-08-05,True,3.8548939082819986
1402,first_name,Brown,457 Maple St,102,58257.0,ABC Corp,2020-09-26,False,3.7125256673511293
1403,Leo,Mitchell,261 Cedar St,103,47098.0,ABC Corp,2018-05-24,False,6.056125941136208
1404,Frank,Johnson,699 Cedar St,102,60296.0,XYZ Inc,2020-03-04,False,4.276522929500342
1405,Kate,Davis,362 Oak St,101,51704.0,XYZ Inc,2018-02-19,True,6.313483915126626
1406,Eve,Wright,353 Cedar St,101,45878.0,DEF Ltd,2021-02-06,True,3.34839151266256
1407,Olivia,Doe,763 Poplar St,104,52050.0,ABC Corp,2017-04-11,False,7.173169062286106
1408,first_name,Young,970 Oak St,103,55308.0,DEF Ltd,2017-07-30,True,6.872005475701574
1409,Victor,Allen,959 Fir St,105,61100.0,XYZ Inc,2017-08-26,True,6.798083504449007
1410,Quinn,Scott,146 Cedar St,102,55204.0,XYZ Inc,2019-12-16,False,4.492813141683778
1411,Rachel,Brown,765 Birch St,101,61201.0,DEF Ltd,2021-01-19,False,3.3976728268309375
1412,Alice,Young,183 Ash St,102,53463.0,XYZ Inc,2018-10-07,False,5.683778234086242
1413,Leo,White,962 Willow St,103,50896.0,DEF Ltd,2020-12-16,True,3.490759753593429
1414,Frank,Green,883 Fir St,104,47009.0,XYZ Inc,2019-06-26,False,4.9664613278576315
1415,Rachel,White,325 Poplar St,102,48782.0,ABC Corp,2017-07-24,True,6.888432580424367
1416,Sam,Clark,404 Ash St,105,56004.0,DEF Ltd,2018-07-01,True,5.952087611225188
1417,Mia,Green,924 Poplar St,102,63378.0,XYZ Inc,2020-08-13,False,3.8329911019849416
1418,Uma,Davis,423 Fir St,101,56007.0,XYZ Inc,2019-06-08,False,5.01574264202601
1419,first_name,Johnson,271 Maple St,103,56871.0,ABC Corp,2019-01-15,False,5.409993155373032
1420,Quinn,Wright,583 Elm St,101,57040.0,DEF Ltd,2018-11-17,True,5.5715263518138265
1421,Quinn,King,621 Oak St,102,51053.0,DEF Ltd,2020-12-08,False,3.512662559890486
1422,Uma,Evans,380 Fir St,102,50342.0,DEF Ltd,2020-10-26,True,3.6303901437371664
1423,Paul,Green,351 Fir St,105,50310.0,DEF Ltd,2019-09-16,False,4.741957563312799
1425,Carol,Johnson,950 Willow St,102,64087.0,XYZ Inc,2020-12-30,False,3.4524298425735798
1426,Eve,Brown,883 Maple St,105,51057.0,XYZ Inc,2018-09-26,False,5.713894592744696
1427,Eve,Mitchell,102 Poplar St,104,53737.0,ABC Corp,2018-08-07,False,5.8507871321013
1428,Sam,Wright,272 Spruce St,105,61973.0,XYZ Inc,2017-01-07,True,7.430527036276523
1429,David,Black,192 Spruce St,104,53212.0,ABC Corp,2017-07-27,False,6.880219028062971
1430,Paul,Brown,525 Fir St,101,61539.0,ABC Corp,2018-09-15,False,5.7440109514031485
1431,Olivia,King,538 Fir St,101,63095.0,ABC Corp,2020-07-02,False,3.9479808350444903
1432,Victor,Allen,776 Poplar St,105,62452.0,ABC Corp,2019-08-16,True,4.826830937713894
1433,Quinn,Smith,698 Fir St,103,62113.0,ABC Corp,2019-08-11,True,4.8405201916495555
1435,Paul,Wright,367 Birch St,101,49856.0,DEF Ltd,2018-04-12,True,6.1711156741957565
1436,Leo,Mitchell,705 Oak St,101,52457.0,ABC Corp,2017-11-27,False,6.543463381245722
1437,first_name,Lee,908 Cedar St,104,51739.0,XYZ Inc,2019-09-25,False,4.717316906228611
1438,Eve,Scott,405 Oak St,104,60989.0,ABC Corp,2018-05-13,False,6.0862422997946615
1439,Paul,Clark,923 Birch St,103,47292.0,ABC Corp,2017-06-03,False,7.028062970568104
1440,Jane,Davis,924 Birch St,101,53006.0,ABC Corp,2020-02-05,True,4.353182751540041
1441,Quinn,Moore,356 Birch St,105,51059.0,XYZ Inc,2021-02-05,False,3.351129363449692
1442,Wendy,Edwards,912 Spruce St,103,47629.0,ABC Corp,2018-07-13,False,5.919233401779603
1443,Kate,Walker,821 Pine St,104,58006.0,DEF Ltd,2020-01-12,False,4.418891170431212
1444,Grace,Hall,633 Cedar St,104,60783.0,XYZ Inc,2019-03-18,False,5.240246406570842
1445,Jane,Brown,354 Birch St,105,55022.0,ABC Corp,2018-01-30,True,6.368240930869268
1446,Victor,Evans,100 Poplar St,103,48537.0,DEF Ltd,2017-02-08,False,7.342915811088296
1447,Tina,Moore,651 Ash St,102,64027.0,DEF Ltd,2018-02-08,False,6.3436002737850785
1448,Grace,Doe,840 Pine St,102,62487.0,DEF Ltd,2019-07-11,False,4.9253935660506505
1449,Uma,Gray,681 Birch St,102,59074.0,DEF Ltd,2021-01-12,False,3.4168377823408624
1451,Grace,Black,289 Willow St,103,50264.0,ABC Corp,2019-04-06,True,5.188227241615332
1452,first_name,Johnson,412 Ash St,104,60375.0,XYZ Inc,2018-08-13,False,5.834360027378508
1453,Nick,Mitchell,241 Fir St,102,50974.0,XYZ Inc,2019-07-11,True,4.9253935660506505
1454,Nick,Allen,699 Fir St,102,57747.0,ABC Corp,2017-04-15,False,7.162217659137577
1455,Mia,White,141 Spruce St,103,54536.0,XYZ Inc,2017-06-08,False,7.014373716632443
1456,Hank,Allen,489 Elm St,103,53177.0,ABC Corp,2018-07-11,True,5.924709103353867
1457,Leo,Johnson,793 Spruce St,104,61417.0,ABC Corp,2020-08-06,True,3.8521560574948666
1458,Victor,Young,425 Maple St,104,45096.0,ABC Corp,2017-06-19,False,6.98425735797399
1459,Tina,Hall,697 Cedar St,102,46205.0,DEF Ltd,2018-07-01,True,5.952087611225188
1460,Ivy,Wright,483 Cedar St,101,47937.0,ABC Corp,2018-08-10,True,5.842573579739904
1461,Rachel,Smith,746 Birch St,102,53272.0,DEF Ltd,2018-12-19,False,5.4839151266255985
1462,Carol,Davis,417 Cedar St,102,59968.0,ABC Corp,2019-05-08,True,5.100616016427105
1463,Frank,Green,954 Cedar St,105,56702.0,ABC Corp,2020-07-07,True,3.9342915811088295
1464,first_name,Moore,621 Pine St,103,48807.0,DEF Ltd,2021-01-11,False,3.4195756331279945
1465,Leo,White,196 Ash St,103,49960.0,XYZ Inc,2019-02-23,False,5.30321697467488
1466,David,Baker,581 Cedar St,101,51411.0,ABC Corp,2020-07-22,False,3.893223819301848
1467,Wendy,Walker,269 Ash St,105,45480.0,ABC Corp,2020-08-02,False,3.863107460643395
1468,Quinn,Wright,869 Ash St,102,55884.0,DEF Ltd,2018-07-04,True,5.943874058863792
1469,Eve,White,415 Birch St,101,59671.0,ABC Corp,2020-04-28,False,4.125941136208077
1470,Frank,Wright,409 Willow St,103,49247.0,DEF Ltd,2017-11-25,True,6.548939082819986
1471,Frank,Black,168 Fir St,105,58223.0,XYZ Inc,2018-03-31,True,6.203969883641341
1472,Kate,Wright,701 Birch St,102,49555.0,ABC Corp,2019-10-06,False,4.687200547570157
1474,Eve,Doe,152 Pine St,101,55908.0,ABC Corp,2020-03-02,True,4.2819986310746065
1475,Victor,Evans,969 Pine St,103,64006.0,XYZ Inc,2019-11-22,True,4.558521560574949
1476,Frank,Walker,515 Ash St,102,62305.0,DEF Ltd,2018-07-16,True,5.9110198494182065
1477,Nick,Davis,370 Cedar St,102,49814.0,ABC Corp,2019-05-24,True,5.0568104038329915
1478,Ivy,White,471 Cedar St,101,51931.0,XYZ Inc,2018-10-08,False,5.68104038329911
1479,Ivy,Young,910 Maple St,104,51747.0,XYZ Inc,2020-12-27,True,3.460643394934976
1480,Kate,Clark,602 Birch St,104,51708.0,ABC Corp,2018-06-22,True,5.976728268309377
1481,Jane,Brown,718 Maple St,101,45298.0,ABC Corp,2018-09-20,True,5.730321697467488
1482,Tina,Smith,641 Pine St,103,58908.0,XYZ Inc,2020-09-25,False,3.7152635181382614
1483,Mia,Allen,940 Ash St,101,48284.0,DEF Ltd,2017-12-11,True,6.505133470225872
1484,Sam,Walker,336 Ash St,104,52176.0,ABC Corp,2019-01-26,True,5.379876796714579
1485,Rachel,Hall,725 Cedar St,105,54707.0,DEF Ltd,2017-06-08,True,7.014373716632443
1486,Victor,Brown,188 Ash St,102,63246.0,DEF Ltd,2018-04-02,False,6.198494182067077
1487,Wendy,Adams,432 Maple St,102,51736.0,ABC Corp,2019-02-03,True,5.3579739904175225
1488,Jack,Black,525 Birch St,103,63203.0,XYZ Inc,2017-03-14,True,7.2498288843258045
1489,Wendy,Doe,280 Willow St,102,54378.0,ABC Corp,2017-12-03,False,6.52703627652293
1492,Kate,Evans,203 Ash St,101,52613.0,DEF Ltd,2018-03-05,False,6.275154004106776
1493,Jack,Allen,576 Poplar St,104,63493.0,ABC Corp,2019-06-27,True,4.963723477070499
1494,Rachel,Adams,453 Willow St,103,62363.0,ABC Corp,2019-02-15,True,5.325119780971937
1495,Quinn,Walker,438 Cedar St,105,56329.0,DEF Ltd,2017-10-27,True,6.628336755646817
1496,Mia,Smith,387 Willow St,101,56541.0,ABC Corp,2020-01-02,True,4.446269678302532
1497,Ivy,Scott,482 Fir St,103,58028.0,XYZ Inc,2018-10-15,True,5.661875427789186
1498,Frank,Black,304 Ash St,101,50424.0,ABC Corp,2018-08-21,True,5.812457221081451
1499,Quinn,Young,899 Pine St,102,53955.0,XYZ Inc,2020-03-15,False,4.246406570841889
1500,Victor,Evans,528 Oak St,105,57884.0,DEF Ltd,2019-03-28,True,5.212867898699521
1501,Wendy,Brown,461 Fir St,102,58214.0,ABC Corp,2021-01-02,True,3.4442162902121836
1502,John,Young,451 Oak St,103,50423.0,ABC Corp,2020-06-09,False,4.010951403148528
1503,Hank,Lee,613 Spruce St,103,61082.0,DEF Ltd,2019-06-04,True,5.026694045174538
1504,Carol,Smith,621 Poplar St,105,45803.0,ABC Corp,2018-01-06,True,6.433949349760438
1505,Hank,Scott,219 Poplar St,105,62860.0,ABC Corp,2017-05-20,False,7.066392881587953
1506,Grace,White,735 Willow St,103,45684.0,XYZ Inc,2020-11-12,True,3.583846680355921
1507,first_name,Smith,180 Fir St,105,46124.0,ABC Corp,2020-02-20,True,4.312114989733059
1508,Jane,Scott,916 Cedar St,101,58152.0,DEF Ltd,2018-03-20,False,6.234086242299795
1509,Wendy,Green,152 Ash St,102,58727.0,ABC Corp,2017-04-12,True,7.170431211498974
1510,Frank,Gray,891 Willow St,101,50606.0,DEF Ltd,2018-03-30,True,6.206707734428473
1511,Wendy,Evans,903 Oak St,104,54645.0,ABC Corp,2018-03-17,True,6.242299794661191
1512,John,Green,818 Spruce St,104,55879.0,ABC Corp,2018-04-10,False,6.176591375770021
1513,Frank,Moore,230 Ash St,105,57214.0,XYZ Inc,2020-02-22,False,4.306639288158795
1514,Eve,White,836 Willow St,102,57224.0,XYZ Inc,2020-08-24,True,3.802874743326489
1515,Hank,Black,598 Spruce St,103,59096.0,XYZ Inc,2020-05-28,True,4.043805612594114
1516,Ivy,Lee,803 Ash St,101,56910.0,ABC Corp,2018-03-06,True,6.272416153319644
1517,Eve,Green,950 Cedar St,102,54836.0,ABC Corp,2018-02-11,True,6.335386721423682
1518,Uma,Brown,367 Willow St,105,46115.0,DEF Ltd,2020-02-06,True,4.350444900752909
1519,Paul,Gray,270 Fir St,104,52821.0,XYZ Inc,2020-08-16,True,3.8247775496235454
1520,Eve,Lee,696 Poplar St,105,46337.0,DEF Ltd,2020-05-23,False,4.057494866529774
1521,Nick,Brown,356 Pine St,103,46290.0,XYZ Inc,2019-04-15,False,5.163586584531143
1522,Mia,Baker,499 Pine St,101,54482.0,XYZ Inc,2018-03-04,False,6.277891854893908
1523,first_name,Hall,696 Elm St,103,56999.0,DEF Ltd,2020-07-25,True,3.885010266940452
1524,Ivy,Lee,421 Pine St,103,45015.0,DEF Ltd,2019-05-07,False,5.103353867214237
1525,Kate,Smith,777 Maple St,103,60796.0,ABC Corp,2019-04-07,False,5.1854893908282
1526,Mia,White,294 Maple St,102,51531.0,XYZ Inc,2018-12-03,True,5.5277207392197125
1527,Bob,Evans,831 Cedar St,102,54805.0,XYZ Inc,2017-04-06,False,7.186858316221766
1529,first_name,Wright,353 Ash St,104,57684.0,XYZ Inc,2020-12-21,True,3.477070499657769
1530,Olivia,Green,304 Elm St,102,46024.0,ABC Corp,2017-06-13,True,7.000684462696783
1531,Frank,Johnson,241 Ash St,105,56986.0,DEF Ltd,2018-03-16,True,6.245037645448323
1532,Jack,Brown,877 Maple St,104,54483.0,XYZ Inc,2017-05-28,False,7.044490075290897
1533,Eve,White,125 Pine St,102,59842.0,DEF Ltd,2021-01-24,True,3.383983572895277
1534,Paul,Doe,648 Elm St,105,55443.0,ABC Corp,2020-12-24,False,3.468856947296372
1535,Victor,Doe,620 Ash St,101,49264.0,DEF Ltd,2020-07-04,False,3.9425051334702257
1536,John,Smith,888 Poplar St,105,50549.0,DEF Ltd,2017-12-09,True,6.510609171800137
1537,Kate,Davis,199 Fir St,102,54444.0,XYZ Inc,2018-11-19,False,5.566050650239562
1538,Hank,Hall,438 Spruce St,101,50430.0,DEF Ltd,2017-06-29,True,6.95687885010267
1539,Leo,Green,912 Ash St,101,50206.0,XYZ Inc,2020-11-06,False,3.600273785078713
1540,Nick,Green,614 Willow St,104,55568.0,DEF Ltd,2017-11-13,False,6.581793292265571
1541,Jack,Doe,754 Cedar St,104,56637.0,ABC Corp,2019-07-12,True,4.922655715263518
1542,Bob,Clark,592 Fir St,102,62850.0,XYZ Inc,2020-08-29,False,3.789185489390828
1543,Hank,Doe,698 Maple St,105,52694.0,ABC Corp,2018-05-28,False,6.04517453798768
1544,Quinn,Johnson,393 Birch St,102,55834.0,ABC Corp,2020-02-28,False,4.290212183436003
1545,Ivy,Mitchell,188 Birch St,103,49630.0,ABC Corp,2019-11-17,True,4.572210814510609
1546,Kate,Johnson,219 Spruce St,105,56494.0,DEF Ltd,2017-04-04,True,7.19233401779603
1547,David,Moore,519 Poplar St,103,49068.0,XYZ Inc,2019-04-19,False,5.152635181382615
1551,Grace,Wright,965 Elm St,101,63968.0,DEF Ltd,2017-10-21,True,6.6447638603696095
1552,Olivia,Green,476 Oak St,103,48377.0,XYZ Inc,2017-07-26,True,6.882956878850103
1553,first_name,Brown,183 Fir St,101,48339.0,DEF Ltd,2018-09-05,True,5.771389459274469
1554,Carol,Doe,293 Elm St,101,57697.0,ABC Corp,2018-02-07,False,6.346338124572211
1555,Hank,White,258 Elm St,105,48779.0,DEF Ltd,2019-11-12,False,4.58590006844627
1556,Nick,Lee,123 Oak St,104,56211.0,ABC Corp,2020-11-11,True,3.586584531143053
1557,John,Scott,450 Willow St,105,61244.0,XYZ Inc,2019-12-25,False,4.468172484599589
1558,Kate,Scott,551 Fir St,101,59718.0,DEF Ltd,2018-07-15,False,5.9137577002053385
1559,Eve,Hall,662 Willow St,101,56369.0,DEF Ltd,2020-02-09,False,4.342231348391513
1560,Victor,Black,688 Willow St,103,45735.0,ABC Corp,2018-10-13,False,5.66735112936345
1561,Quinn,Doe,852 Oak St,102,53068.0,ABC Corp,2018-07-12,False,5.921971252566735
1562,first_name,Walker,216 Ash St,103,52614.0,DEF Ltd,2019-12-15,True,4.4955509924709105
1563,Eve,Gray,137 Willow St,101,52501.0,ABC Corp,2020-04-13,True,4.167008898015058
1564,Olivia,Moore,641 Poplar St,105,59078.0,XYZ Inc,2018-03-16,True,6.245037645448323
1565,Bob,King,724 Spruce St,103,56693.0,XYZ Inc,2018-03-04,True,6.277891854893908
1567,Carol,Edwards,386 Cedar St,105,61557.0,ABC Corp,2019-10-18,False,4.654346338124572
1568,Eve,Gray,763 Oak St,103,48687.0,XYZ Inc,2019-07-28,True,4.878850102669404
1569,Nick,Black,455 Oak St,101,61827.0,ABC Corp,2019-11-09,True,4.594113620807666
1570,Hank,Green,495 Spruce St,104,47869.0,DEF Ltd,2020-12-02,False,3.5290896646132786
1571,Uma,Lee,392 Elm St,105,49212.0,XYZ Inc,2020-07-24,True,3.887748117727584
1572,Jane,Brown,112 Maple St,101,55532.0,XYZ Inc,2020-12-02,True,3.5290896646132786
1573,Jane,Smith,707 Pine St,105,45532.0,XYZ Inc,2020-11-29,True,3.5373032169746748
1574,Carol,Moore,266 Poplar St,101,60313.0,ABC Corp,2018-09-29,False,5.705681040383299
1576,Eve,Davis,705 Maple St,104,45577.0,XYZ Inc,2019-03-29,False,5.210130047912389
1578,Olivia,Lee,123 Maple St,101,54224.0,DEF Ltd,2020-12-11,False,3.5044490075290895
1579,John,Johnson,240 Elm St,103,52524.0,DEF Ltd,2020-09-28,False,3.707049965776865
1580,Frank,Allen,764 Oak St,103,47615.0,XYZ Inc,2017-05-26,True,7.049965776865161
1581,Nick,Davis,189 Maple St,103,50912.0,DEF Ltd,2020-04-25,True,4.134154688569473
1582,Carol,Lee,269 Cedar St,104,49909.0,XYZ Inc,2017-02-11,False,7.3347022587268995
1583,David,King,557 Birch St,104,59944.0,XYZ Inc,2017-08-16,False,6.825462012320329
1584,Sam,Wright,700 Fir St,104,53057.0,XYZ Inc,2017-09-22,True,6.72416153319644
1585,Sam,White,138 Maple St,101,64775.0,ABC Corp,2019-05-24,True,5.0568104038329915
